Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Wing_centroid_size,,,
Eungella,-21.13,148.50,2008,2008,25,male,2,2.08,,,
Eungella,-21.13,148.50,2008,2008,25,male,2,2.14,,,
Eungella,-21.13,148.50,2008,2008,25,male,2,2.08,,,
Eungella,-21.13,148.50,2008,2008,25,male,2,1.99,,,
Eungella,-21.13,148.50,2008,2008,25,male,2,2.16,,,
Eungella,-21.13,148.50,2008,2008,25,male,3,1.99,,,
Eungella,-21.13,148.50,2008,2008,25,male,3,2.11,,,
Eungella,-21.13,148.50,2008,2008,25,male,3,2.03,,,
Eungella,-21.13,148.50,2008,2008,25,male,3,2.07,,,
Eungella,-21.13,148.50,2008,2008,25,male,3,2.03,,,
Eungella,-21.13,148.50,2008,2008,25,male,3,2.07,,,
Eungella,-21.13,148.50,2008,2008,25,male,3,2.07,,,
Eungella,-21.13,148.50,2008,2008,25,male,3,2.12,,,
Eungella,-21.13,148.50,2008,2008,25,male,3,2.08,,,
Eungella,-21.13,148.50,2008,2008,25,male,3,1.97,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,1,2.29,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,1,2.33,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,1,2.27,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,1,2.22,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,1,2.21,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,1,2.16,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,1,2.21,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,1,2.24,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,1,2.29,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,1,2.27,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,2,2.41,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,2,2.25,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,2,2.39,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,2,2.36,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,2,2.37,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,2,2.34,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,2,2.23,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,2,2.37,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,2,2.27,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,2,2.27,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,3,2.37,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,3,2.35,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,3,2.32,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,3,2.39,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,3,2.13,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,3,2.22,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,3,2.28,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,3,2.19,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,3,2.24,,,
Rockhampton,-23.40,150.48,2008,2008,25,female,3,2.16,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,1,1.93,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,1,2.01,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,1,2.07,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,1,2.00,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,1,1.93,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,1,1.95,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,1,1.97,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,1,1.86,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,1,1.91,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,1,2.09,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,2,2.05,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,2,2.10,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,2,1.92,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,2,1.95,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,2,2.00,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,2,1.96,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,2,2.08,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,2,2.03,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,2,2.03,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,2,2.02,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,3,1.95,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,3,1.95,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,3,1.98,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,3,1.95,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,3,1.88,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,3,1.80,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,3,1.90,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,3,1.90,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,3,1.97,,,
Rockhampton,-23.40,150.48,2008,2008,25,male,3,2.00,,,
Maryborough,-25.53,152.68,2008,2008,25,female,1,2.26,,,
Maryborough,-25.53,152.68,2008,2008,25,female,1,2.35,,,
Maryborough,-25.53,152.68,2008,2008,25,female,1,2.29,,,
Maryborough,-25.53,152.68,2008,2008,25,female,1,2.39,,,
Maryborough,-25.53,152.68,2008,2008,25,female,1,2.23,,,
Maryborough,-25.53,152.68,2008,2008,25,female,1,2.38,,,
Maryborough,-25.53,152.68,2008,2008,25,female,1,2.25,,,
Maryborough,-25.53,152.68,2008,2008,25,female,1,2.25,,,
Maryborough,-25.53,152.68,2008,2008,25,female,1,2.39,,,
Maryborough,-25.53,152.68,2008,2008,25,female,2,2.28,,,
Maryborough,-25.53,152.68,2008,2008,25,female,2,2.26,,,
Maryborough,-25.53,152.68,2008,2008,25,female,2,2.35,,,
Maryborough,-25.53,152.68,2008,2008,25,female,2,2.22,,,
Maryborough,-25.53,152.68,2008,2008,25,female,2,2.38,,,
Maryborough,-25.53,152.68,2008,2008,25,female,2,2.32,,,
Maryborough,-25.53,152.68,2008,2008,25,female,2,2.23,,,
Maryborough,-25.53,152.68,2008,2008,25,female,2,2.31,,,
Maryborough,-25.53,152.68,2008,2008,25,female,2,2.28,,,
Maryborough,-25.53,152.68,2008,2008,25,female,2,2.29,,,
Maryborough,-25.53,152.68,2008,2008,25,female,3,2.32,,,
Maryborough,-25.53,152.68,2008,2008,25,female,3,2.31,,,
Maryborough,-25.53,152.68,2008,2008,25,female,3,2.28,,,
Maryborough,-25.53,152.68,2008,2008,25,female,3,2.20,,,
Maryborough,-25.53,152.68,2008,2008,25,female,3,2.33,,,
Maryborough,-25.53,152.68,2008,2008,25,female,3,2.41,,,
Maryborough,-25.53,152.68,2008,2008,25,female,3,2.27,,,
Maryborough,-25.53,152.68,2008,2008,25,female,3,2.31,,,
Maryborough,-25.53,152.68,2008,2008,25,female,3,2.38,,,
Maryborough,-25.53,152.68,2008,2008,25,female,3,2.41,,,
Maryborough,-25.53,152.68,2008,2008,25,male,1,2.02,,,
Maryborough,-25.53,152.68,2008,2008,25,male,1,2.05,,,
Maryborough,-25.53,152.68,2008,2008,25,male,1,2.00,,,
Maryborough,-25.53,152.68,2008,2008,25,male,1,2.06,,,
Maryborough,-25.53,152.68,2008,2008,25,male,1,2.02,,,
Maryborough,-25.53,152.68,2008,2008,25,male,1,2.02,,,
Maryborough,-25.53,152.68,2008,2008,25,male,1,2.01,,,
Maryborough,-25.53,152.68,2008,2008,25,male,1,1.99,,,
Maryborough,-25.53,152.68,2008,2008,25,male,2,1.96,,,
Maryborough,-25.53,152.68,2008,2008,25,male,2,2.01,,,
Maryborough,-25.53,152.68,2008,2008,25,male,2,1.91,,,
Maryborough,-25.53,152.68,2008,2008,25,male,2,1.88,,,
Maryborough,-25.53,152.68,2008,2008,25,male,2,1.90,,,
Maryborough,-25.53,152.68,2008,2008,25,male,2,1.93,,,
Maryborough,-25.53,152.68,2008,2008,25,male,2,2.06,,,
Maryborough,-25.53,152.68,2008,2008,25,male,2,2.00,,,
Maryborough,-25.53,152.68,2008,2008,25,male,2,2.05,,,
Maryborough,-25.53,152.68,2008,2008,25,male,2,1.99,,,
Maryborough,-25.53,152.68,2008,2008,25,male,3,2.01,,,
Maryborough,-25.53,152.68,2008,2008,25,male,3,2.04,,,
Maryborough,-25.53,152.68,2008,2008,25,male,3,1.89,,,
Maryborough,-25.53,152.68,2008,2008,25,male,3,2.07,,,
Maryborough,-25.53,152.68,2008,2008,25,male,3,2.01,,,
Maryborough,-25.53,152.68,2008,2008,25,male,3,2.02,,,
Maryborough,-25.53,152.68,2008,2008,25,male,3,1.95,,,
Maryborough,-25.53,152.68,2008,2008,25,male,3,2.02,,,
Maryborough,-25.53,152.68,2008,2008,25,male,3,1.97,,,
Maryborough,-25.53,152.68,2008,2008,25,male,3,2.11,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,1,2.34,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,1,2.28,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,1,2.23,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,1,2.23,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,1,2.23,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,1,2.29,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,1,2.25,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,1,2.28,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,1,2.21,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,2,2.45,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,2,2.26,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,2,2.22,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,2,2.32,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,2,2.20,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,2,2.21,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,2,2.24,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,2,2.26,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,2,2.26,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,2,2.27,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,3,2.35,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,3,2.32,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,3,2.25,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,3,2.32,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,3,2.28,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,3,2.28,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,3,2.20,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,3,2.34,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,3,2.21,,,
Redland_Bay,-27.60,153.30,2008,2008,25,female,3,2.42,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.96,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.89,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.94,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.94,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.97,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.92,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,2.00,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.97,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.85,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.98,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.96,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.98,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.92,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.99,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.95,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.94,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.94,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.96,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,1,1.81,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,2,1.95,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,2,2.00,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,2,1.97,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,2,2.02,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,2,1.89,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,2,1.99,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,2,1.92,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,2,2.06,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,2,1.90,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,2,1.95,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,3,1.91,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,3,2.10,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,3,1.99,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,3,1.96,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,3,2.04,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,3,1.99,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,3,2.03,,,
Redland_Bay,-27.60,153.30,2008,2008,25,male,3,1.97,,,
Ballina,-28.75,153.52,2008,2008,25,female,1,2.15,,,
Ballina,-28.75,153.52,2008,2008,25,female,1,2.31,,,
Ballina,-28.75,153.52,2008,2008,25,female,1,2.30,,,
Ballina,-28.75,153.52,2008,2008,25,female,1,2.34,,,
Ballina,-28.75,153.52,2008,2008,25,female,1,2.30,,,
Ballina,-28.75,153.52,2008,2008,25,female,1,2.20,,,
Ballina,-28.75,153.52,2008,2008,25,female,1,2.36,,,
Ballina,-28.75,153.52,2008,2008,25,female,1,2.24,,,
Ballina,-28.75,153.52,2008,2008,25,female,1,2.21,,,
Ballina,-28.75,153.52,2008,2008,25,female,1,2.39,,,
Ballina,-28.75,153.52,2008,2008,25,female,2,2.43,,,
Ballina,-28.75,153.52,2008,2008,25,female,2,2.46,,,
Ballina,-28.75,153.52,2008,2008,25,female,2,2.36,,,
Ballina,-28.75,153.52,2008,2008,25,female,2,2.40,,,
Ballina,-28.75,153.52,2008,2008,25,female,2,2.37,,,
Ballina,-28.75,153.52,2008,2008,25,female,2,2.34,,,
Ballina,-28.75,153.52,2008,2008,25,female,2,2.32,,,
Ballina,-28.75,153.52,2008,2008,25,female,2,2.24,,,
Ballina,-28.75,153.52,2008,2008,25,female,2,2.34,,,
Ballina,-28.75,153.52,2008,2008,25,female,2,2.34,,,
Ballina,-28.75,153.52,2008,2008,25,female,3,2.28,,,
Ballina,-28.75,153.52,2008,2008,25,female,3,2.30,,,
Ballina,-28.75,153.52,2008,2008,25,female,3,2.28,,,
Ballina,-28.75,153.52,2008,2008,25,female,3,2.39,,,
Ballina,-28.75,153.52,2008,2008,25,female,3,2.40,,,
Ballina,-28.75,153.52,2008,2008,25,female,3,2.30,,,
Ballina,-28.75,153.52,2008,2008,25,female,3,2.33,,,
Ballina,-28.75,153.52,2008,2008,25,female,3,2.21,,,
Ballina,-28.75,153.52,2008,2008,25,female,3,2.34,,,
Ballina,-28.75,153.52,2008,2008,25,female,3,2.33,,,
Ballina,-28.75,153.52,2008,2008,25,male,1,2.08,,,
Ballina,-28.75,153.52,2008,2008,25,male,1,2.14,,,
Ballina,-28.75,153.52,2008,2008,25,male,1,2.05,,,
Ballina,-28.75,153.52,2008,2008,25,male,1,2.08,,,
Ballina,-28.75,153.52,2008,2008,25,male,1,1.97,,,
Ballina,-28.75,153.52,2008,2008,25,male,1,2.01,,,
Ballina,-28.75,153.52,2008,2008,25,male,1,2.05,,,
Ballina,-28.75,153.52,2008,2008,25,male,1,1.92,,,
Ballina,-28.75,153.52,2008,2008,25,male,1,2.02,,,
Ballina,-28.75,153.52,2008,2008,25,male,1,2.15,,,
Ballina,-28.75,153.52,2008,2008,25,male,2,2.01,,,
Ballina,-28.75,153.52,2008,2008,25,male,2,1.94,,,
Ballina,-28.75,153.52,2008,2008,25,male,2,2.07,,,
Ballina,-28.75,153.52,2008,2008,25,male,2,1.98,,,
Ballina,-28.75,153.52,2008,2008,25,male,2,1.86,,,
Ballina,-28.75,153.52,2008,2008,25,male,2,2.06,,,
Ballina,-28.75,153.52,2008,2008,25,male,3,1.96,,,
Ballina,-28.75,153.52,2008,2008,25,male,3,2.03,,,
Ballina,-28.75,153.52,2008,2008,25,male,3,2.01,,,
Ballina,-28.75,153.52,2008,2008,25,male,3,2.09,,,
Ballina,-28.75,153.52,2008,2008,25,male,3,1.97,,,
Ballina,-28.75,153.52,2008,2008,25,male,3,2.16,,,
Ballina,-28.75,153.52,2008,2008,25,male,3,2.01,,,
Ballina,-28.75,153.52,2008,2008,25,male,3,2.02,,,
Ballina,-28.75,153.52,2008,2008,25,male,3,2.09,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,2.32,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,2.27,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,2.40,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,2.47,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,2.36,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,2.25,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,2.52,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,2.43,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,2.33,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,1,2.27,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,2.37,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,2.32,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,2.34,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,2.27,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,2.37,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,2.38,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,2.45,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,2.42,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,2.49,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,2,2.42,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,2.41,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,2.26,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,2.29,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,2.31,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,2.46,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,2.35,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,2.41,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,2.44,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,2.29,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,female,3,2.44,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,2.08,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,2.00,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,2.09,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,2.12,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,2.07,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,1.99,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,2.10,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,1,1.92,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,1.98,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,2.01,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,1.97,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,2.03,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,1.95,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,1.95,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,2.01,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,2.10,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,2.00,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,2,2.12,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,2.17,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,1.93,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,2.08,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,1.96,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,2.14,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,2.07,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,2.09,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,2.16,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,2.19,,,
Coffs_Harbour,-30.37,153.03,2008,2008,25,male,3,2.02,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,1,2.39,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,1,2.45,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,1,2.24,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,1,2.44,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,1,2.38,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,1,2.32,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,1,2.44,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,1,2.43,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,1,2.37,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,2,2.49,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,2,2.29,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,2,2.41,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,2,2.42,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,2,2.56,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,2,2.48,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,2,2.39,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,2,2.36,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,2,2.44,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,2,2.56,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,3,2.30,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,3,2.48,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,3,2.33,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,3,2.35,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,3,2.30,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,3,2.47,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,3,2.25,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,3,2.35,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,3,2.30,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,female,3,2.30,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,1,2.07,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,1,2.02,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,1,2.04,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,1,1.97,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,1,2.14,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,1,2.05,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,1,2.09,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,1,2.05,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,1,2.10,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,2,2.21,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,2,2.10,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,2,2.12,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,2,2.10,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,2,2.02,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,2,2.00,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,2,2.01,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,2,2.14,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,2,2.05,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,2,2.08,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,3,2.08,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,3,2.09,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,3,2.06,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,3,2.10,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,3,2.10,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,3,2.05,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,3,1.97,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,3,2.03,,,
Port_Macquarie,-31.42,152.87,2008,2008,25,male,3,2.02,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.38,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.51,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.36,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.46,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.55,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.42,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.36,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.46,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.32,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.40,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.38,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.46,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.43,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.46,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.31,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.35,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.37,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.34,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,2,2.32,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,3,2.41,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,3,2.52,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,3,2.40,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,3,2.39,,,
Hunter_Valley,-32.77,151.27,2008,2008,25,female,3,2.34,,,
