Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Thorax_length
Metung,-37.88,147.85,2008,2008,25,female,1,1.07
Metung,-37.88,147.85,2008,2008,25,female,1,1.07
Metung,-37.88,147.85,2008,2008,25,female,1,1.07
Metung,-37.88,147.85,2008,2008,25,female,1,1.07
Metung,-37.88,147.85,2008,2008,25,female,1,1.07
Metung,-37.88,147.85,2008,2008,25,female,1,1.10
Metung,-37.88,147.85,2008,2008,29,female,1,0.97
Metung,-37.88,147.85,2008,2008,29,female,1,1.00
Metung,-37.88,147.85,2008,2008,29,female,1,1.02
Metung,-37.88,147.85,2008,2008,29,female,1,0.93
Metung,-37.88,147.85,2008,2008,29,female,1,0.97
Metung,-37.88,147.85,2008,2008,29,female,1,0.93
Metung,-37.88,147.85,2008,2008,29,female,1,0.97
Metung,-37.88,147.85,2008,2008,29,female,1,1.00
Metung,-37.88,147.85,2008,2008,29,female,1,1.00
Metung,-37.88,147.85,2008,2008,29,female,1,1.00
Metung,-37.88,147.85,2008,2008,18,male,1,0.93
Metung,-37.88,147.85,2008,2008,18,male,1,0.95
Metung,-37.88,147.85,2008,2008,18,male,1,0.95
Metung,-37.88,147.85,2008,2008,18,male,1,0.97
Metung,-37.88,147.85,2008,2008,18,male,1,0.97
Metung,-37.88,147.85,2008,2008,18,male,1,0.97
Metung,-37.88,147.85,2008,2008,18,male,1,0.98
Metung,-37.88,147.85,2008,2008,18,male,1,1.00
Metung,-37.88,147.85,2008,2008,18,male,1,1.00
Metung,-37.88,147.85,2008,2008,18,male,1,1.02
Metung,-37.88,147.85,2008,2008,25,male,1,0.90
Metung,-37.88,147.85,2008,2008,25,male,1,0.90
Metung,-37.88,147.85,2008,2008,25,male,1,0.90
Metung,-37.88,147.85,2008,2008,25,male,1,0.90
Metung,-37.88,147.85,2008,2008,25,male,1,0.90
Metung,-37.88,147.85,2008,2008,25,male,1,0.92
Metung,-37.88,147.85,2008,2008,25,male,1,0.93
Metung,-37.88,147.85,2008,2008,25,male,1,0.93
Metung,-37.88,147.85,2008,2008,25,male,1,0.93
Metung,-37.88,147.85,2008,2008,25,male,1,0.95
Metung,-37.88,147.85,2008,2008,29,male,1,0.87
Metung,-37.88,147.85,2008,2008,29,male,1,0.85
Metung,-37.88,147.85,2008,2008,29,male,1,0.83
Metung,-37.88,147.85,2008,2008,29,male,1,0.83
Metung,-37.88,147.85,2008,2008,29,male,1,0.85
Metung,-37.88,147.85,2008,2008,29,male,1,0.85
Metung,-37.88,147.85,2008,2008,29,male,1,0.85
Metung,-37.88,147.85,2008,2008,29,male,1,0.85
Metung,-37.88,147.85,2008,2008,29,male,1,0.83
Metung,-37.88,147.85,2008,2008,29,male,1,0.83
Metung,-37.88,147.85,2008,2008,18,female,2,1.03
Metung,-37.88,147.85,2008,2008,18,female,2,1.03
Metung,-37.88,147.85,2008,2008,18,female,2,1.05
Metung,-37.88,147.85,2008,2008,18,female,2,1.07
Metung,-37.88,147.85,2008,2008,18,female,2,1.07
Metung,-37.88,147.85,2008,2008,18,female,2,1.07
Metung,-37.88,147.85,2008,2008,18,female,2,1.10
Metung,-37.88,147.85,2008,2008,18,female,2,1.10
Metung,-37.88,147.85,2008,2008,18,female,2,1.10
Metung,-37.88,147.85,2008,2008,18,female,2,1.13
Metung,-37.88,147.85,2008,2008,25,female,2,1.03
Metung,-37.88,147.85,2008,2008,25,female,2,1.03
Metung,-37.88,147.85,2008,2008,25,female,2,1.03
Metung,-37.88,147.85,2008,2008,25,female,2,1.07
Metung,-37.88,147.85,2008,2008,25,female,2,1.07
Metung,-37.88,147.85,2008,2008,25,female,2,1.07
Metung,-37.88,147.85,2008,2008,25,female,2,1.07
Metung,-37.88,147.85,2008,2008,25,female,2,1.07
Metung,-37.88,147.85,2008,2008,25,female,2,1.10
Metung,-37.88,147.85,2008,2008,25,female,2,1.10
Metung,-37.88,147.85,2008,2008,29,female,2,0.97
Metung,-37.88,147.85,2008,2008,29,female,2,0.97
Metung,-37.88,147.85,2008,2008,29,female,2,1.00
Metung,-37.88,147.85,2008,2008,29,female,2,0.97
Metung,-37.88,147.85,2008,2008,29,female,2,0.95
Metung,-37.88,147.85,2008,2008,29,female,2,0.98
Metung,-37.88,147.85,2008,2008,29,female,2,1.00
Metung,-37.88,147.85,2008,2008,29,female,2,1.00
Metung,-37.88,147.85,2008,2008,29,female,2,0.93
Metung,-37.88,147.85,2008,2008,29,female,2,0.95
Metung,-37.88,147.85,2008,2008,29,female,2,0.97
Metung,-37.88,147.85,2008,2008,29,female,2,0.97
Metung,-37.88,147.85,2008,2008,29,female,2,0.90
Metung,-37.88,147.85,2008,2008,29,female,2,1.00
Metung,-37.88,147.85,2008,2008,29,female,2,1.00
Metung,-37.88,147.85,2008,2008,29,female,2,0.95
Metung,-37.88,147.85,2008,2008,29,female,2,1.00
Metung,-37.88,147.85,2008,2008,29,female,2,0.93
Metung,-37.88,147.85,2008,2008,29,female,2,1.00
Metung,-37.88,147.85,2008,2008,29,female,2,0.95
Metung,-37.88,147.85,2008,2008,18,male,2,0.87
Metung,-37.88,147.85,2008,2008,18,male,2,0.93
Metung,-37.88,147.85,2008,2008,18,male,2,0.97
Metung,-37.88,147.85,2008,2008,18,male,2,0.97
Metung,-37.88,147.85,2008,2008,18,male,2,0.98
Metung,-37.88,147.85,2008,2008,18,male,2,0.98
Metung,-37.88,147.85,2008,2008,18,male,2,1.00
Metung,-37.88,147.85,2008,2008,18,male,2,1.00
Metung,-37.88,147.85,2008,2008,18,male,2,1.00
Metung,-37.88,147.85,2008,2008,18,male,2,1.00
Metung,-37.88,147.85,2008,2008,18,male,2,1.00
Metung,-37.88,147.85,2008,2008,25,male,2,0.93
Metung,-37.88,147.85,2008,2008,25,male,2,0.93
Metung,-37.88,147.85,2008,2008,25,male,2,0.93
Metung,-37.88,147.85,2008,2008,25,male,2,0.93
Metung,-37.88,147.85,2008,2008,25,male,2,0.93
Metung,-37.88,147.85,2008,2008,25,male,2,0.93
Metung,-37.88,147.85,2008,2008,25,male,2,0.93
Metung,-37.88,147.85,2008,2008,25,male,2,0.97
Metung,-37.88,147.85,2008,2008,25,male,2,0.97
Metung,-37.88,147.85,2008,2008,25,male,2,1.00
Metung,-37.88,147.85,2008,2008,29,male,2,0.87
Metung,-37.88,147.85,2008,2008,29,male,2,0.83
Metung,-37.88,147.85,2008,2008,29,male,2,0.85
Metung,-37.88,147.85,2008,2008,29,male,2,0.88
Metung,-37.88,147.85,2008,2008,29,male,2,0.88
Metung,-37.88,147.85,2008,2008,29,male,2,0.83
Metung,-37.88,147.85,2008,2008,29,male,2,0.85
Metung,-37.88,147.85,2008,2008,29,male,2,0.80
Metung,-37.88,147.85,2008,2008,29,male,2,0.87
Metung,-37.88,147.85,2008,2008,29,male,2,0.87
Metung,-37.88,147.85,2008,2008,29,male,2,0.87
Metung,-37.88,147.85,2008,2008,29,male,2,0.87
Metung,-37.88,147.85,2008,2008,29,male,2,0.83
Metung,-37.88,147.85,2008,2008,29,male,2,0.88
Metung,-37.88,147.85,2008,2008,29,male,2,0.90
Metung,-37.88,147.85,2008,2008,29,male,2,0.90
Metung,-37.88,147.85,2008,2008,29,male,2,0.87
Metung,-37.88,147.85,2008,2008,29,male,2,0.87
Metung,-37.88,147.85,2008,2008,29,male,2,0.83
Metung,-37.88,147.85,2008,2008,29,male,2,0.83
Metung,-37.88,147.85,2008,2008,18,female,3,1.07
Metung,-37.88,147.85,2008,2008,18,female,3,1.07
Metung,-37.88,147.85,2008,2008,18,female,3,1.07
Metung,-37.88,147.85,2008,2008,18,female,3,1.08
Metung,-37.88,147.85,2008,2008,18,female,3,1.08
Metung,-37.88,147.85,2008,2008,18,female,3,1.08
Metung,-37.88,147.85,2008,2008,18,female,3,1.10
Metung,-37.88,147.85,2008,2008,18,female,3,1.10
Metung,-37.88,147.85,2008,2008,18,female,3,1.10
Metung,-37.88,147.85,2008,2008,18,female,3,1.12
Metung,-37.88,147.85,2008,2008,25,female,3,1.03
Metung,-37.88,147.85,2008,2008,25,female,3,1.03
Metung,-37.88,147.85,2008,2008,25,female,3,1.05
Metung,-37.88,147.85,2008,2008,25,female,3,1.07
Metung,-37.88,147.85,2008,2008,25,female,3,1.07
Metung,-37.88,147.85,2008,2008,25,female,3,1.07
Metung,-37.88,147.85,2008,2008,25,female,3,1.07
Metung,-37.88,147.85,2008,2008,25,female,3,1.10
Metung,-37.88,147.85,2008,2008,25,female,3,1.10
Metung,-37.88,147.85,2008,2008,25,female,3,1.12
Metung,-37.88,147.85,2008,2008,18,male,3,0.93
Metung,-37.88,147.85,2008,2008,18,male,3,0.95
Metung,-37.88,147.85,2008,2008,18,male,3,0.97
Metung,-37.88,147.85,2008,2008,18,male,3,0.97
Metung,-37.88,147.85,2008,2008,18,male,3,0.97
Metung,-37.88,147.85,2008,2008,18,male,3,0.97
Metung,-37.88,147.85,2008,2008,18,male,3,0.98
Metung,-37.88,147.85,2008,2008,18,male,3,1.00
Metung,-37.88,147.85,2008,2008,18,male,3,1.00
Metung,-37.88,147.85,2008,2008,18,male,3,1.00
Metung,-37.88,147.85,2008,2008,25,male,3,0.87
Metung,-37.88,147.85,2008,2008,25,male,3,0.90
Metung,-37.88,147.85,2008,2008,25,male,3,0.92
Metung,-37.88,147.85,2008,2008,25,male,3,0.93
Metung,-37.88,147.85,2008,2008,25,male,3,0.93
Metung,-37.88,147.85,2008,2008,25,male,3,0.93
Metung,-37.88,147.85,2008,2008,25,male,3,0.93
Metung,-37.88,147.85,2008,2008,25,male,3,0.93
Metung,-37.88,147.85,2008,2008,25,male,3,0.97
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,1.05
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,1.05
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,1.05
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,1.08
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,1.08
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,1.08
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,1.08
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,1.10
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,1.12
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,1.13
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,1.03
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,1.03
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,1.08
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,1.10
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,1.10
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,1.12
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,1.00
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,0.98
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,0.95
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,0.97
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,0.95
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,0.95
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,1.03
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,1.03
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,0.98
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,0.92
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,0.90
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,0.93
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,0.95
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,0.95
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,0.97
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,0.97
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,0.98
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,1.00
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,1.02
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,1.03
North_Tasmania,-41.35,147.03,2008,2008,25,male,1,0.93
North_Tasmania,-41.35,147.03,2008,2008,25,male,1,0.97
North_Tasmania,-41.35,147.03,2008,2008,25,male,1,0.97
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,0.85
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,0.82
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,0.88
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,0.85
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,0.77
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,0.80
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,0.82
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,0.87
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,0.87
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,0.87
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,1.07
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,1.08
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,1.10
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,1.10
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,1.10
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,1.10
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,1.12
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,1.12
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,1.13
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,1.17
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,1.03
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,1.03
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,1.03
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,1.10
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,1.13
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,1.02
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,0.98
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,1.00
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,0.98
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,0.95
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,0.97
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,0.95
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,1.03
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,0.97
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,0.98
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,0.93
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,0.93
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,0.95
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,0.95
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,0.97
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,0.97
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,0.97
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,0.98
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,0.98
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,1.00
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,0.90
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,0.90
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,0.90
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,0.93
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,0.93
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,0.93
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,0.95
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,0.95
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,0.95
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,0.97
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,0.87
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,0.87
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,0.88
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,0.87
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,0.88
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,0.87
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,0.85
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,0.87
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,0.88
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,0.87
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,1.07
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,1.07
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,1.08
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,1.08
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,1.10
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,1.10
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,1.10
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,1.10
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,1.10
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,1.13
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,1.03
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,1.03
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,1.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,1.10
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,1.10
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,1.10
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,0.97
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,1.03
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,1.00
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,1.00
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,1.03
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,1.03
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,0.97
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,1.00
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,0.98
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,1.03
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,0.93
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,0.95
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,0.95
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,0.98
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,0.98
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,0.98
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,0.98
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,0.98
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,1.00
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,1.00
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,0.93
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,0.93
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,0.93
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,0.93
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,0.93
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,0.95
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,0.95
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,0.95
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,0.95
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,0.97
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,0.85
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,0.87
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,0.90
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,0.90
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,0.90
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,0.83
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,0.87
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,0.85
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,0.83
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,0.88
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,1.08
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,1.08
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,1.10
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,1.10
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,1.10
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,1.10
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,1.13
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,1.00
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,1.00
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,1.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,1.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,1.10
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,0.93
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,0.95
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,0.97
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,1.03
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,0.93
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,0.98
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,0.92
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,0.97
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,0.93
South_Tasmania,-42.77,147.57,2008,2008,29,female,1,0.93
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,0.98
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,0.98
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,0.98
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,0.98
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,1.00
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,0.90
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,0.90
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,0.92
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,0.93
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,0.93
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,0.93
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,0.95
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,0.97
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,0.97
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,0.97
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,0.83
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,0.80
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,0.83
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,0.82
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,0.82
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,0.87
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,0.83
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,0.78
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,0.83
South_Tasmania,-42.77,147.57,2008,2008,29,male,1,0.77
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,1.05
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,1.07
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,1.10
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,1.10
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,1.10
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,1.10
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,1.13
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,1.00
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,1.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,1.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,1.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,1.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,1.03
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,1.07
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,1.07
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,0.95
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,0.93
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,0.95
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,0.93
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,1.02
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,1.00
South_Tasmania,-42.77,147.57,2008,2008,29,female,2,0.90
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,0.95
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,0.97
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,1.00
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,1.00
South_Tasmania,-42.77,147.57,2008,2008,25,male,2,0.90
