Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Wing_centroid_size
Wandin,-37.77,145.42,2008,2008,25,female,2,2.25
Wandin,-37.77,145.42,2008,2008,25,female,2,2.22
Wandin,-37.77,145.42,2008,2008,25,male,2,1.90
Wandin,-37.77,145.42,2008,2008,25,male,2,1.93
Wandin,-37.77,145.42,2008,2008,25,male,2,2.00
Wandin,-37.77,145.42,2008,2008,25,male,2,1.92
Wandin,-37.77,145.42,2008,2008,25,male,2,2.00
Wandin,-37.77,145.42,2008,2008,25,male,2,1.92
Wandin,-37.77,145.42,2008,2008,25,male,2,2.00
Wandin,-37.77,145.42,2008,2008,25,male,2,2.01
Wandin,-37.77,145.42,2008,2008,25,male,2,1.86
Wandin,-37.77,145.42,2008,2008,25,male,2,2.01
Wandin,-37.77,145.42,2008,2008,25,female,3,2.29
Wandin,-37.77,145.42,2008,2008,25,female,3,2.22
Wandin,-37.77,145.42,2008,2008,25,female,3,2.25
Wandin,-37.77,145.42,2008,2008,25,female,3,2.23
Wandin,-37.77,145.42,2008,2008,25,female,3,2.20
Wandin,-37.77,145.42,2008,2008,25,female,3,2.29
Wandin,-37.77,145.42,2008,2008,25,female,3,2.29
Wandin,-37.77,145.42,2008,2008,25,female,3,2.27
Wandin,-37.77,145.42,2008,2008,25,female,3,2.27
Wandin,-37.77,145.42,2008,2008,25,male,3,2.02
Wandin,-37.77,145.42,2008,2008,25,male,3,1.88
Wandin,-37.77,145.42,2008,2008,25,male,3,1.93
Wandin,-37.77,145.42,2008,2008,25,male,3,1.92
Wandin,-37.77,145.42,2008,2008,25,male,3,1.97
Wandin,-37.77,145.42,2008,2008,25,male,3,1.95
Wandin,-37.77,145.42,2008,2008,25,male,3,1.93
Wandin,-37.77,145.42,2008,2008,25,male,3,1.97
Wandin,-37.77,145.42,2008,2008,25,male,3,2.02
Wandin,-37.77,145.42,2008,2008,25,male,3,1.92
Wandin,-37.77,145.42,2008,2008,29,female,1,1.97
Wandin,-37.77,145.42,2008,2008,29,female,1,2.04
Wandin,-37.77,145.42,2008,2008,29,female,1,2.03
Wandin,-37.77,145.42,2008,2008,29,female,1,2.03
Wandin,-37.77,145.42,2008,2008,29,female,1,2.12
Wandin,-37.77,145.42,2008,2008,29,female,1,1.97
Wandin,-37.77,145.42,2008,2008,29,female,1,2.00
Wandin,-37.77,145.42,2008,2008,29,female,1,1.95
Wandin,-37.77,145.42,2008,2008,29,female,1,2.05
Wandin,-37.77,145.42,2008,2008,29,female,1,2.09
Wandin,-37.77,145.42,2008,2008,29,male,1,1.74
Wandin,-37.77,145.42,2008,2008,29,male,1,1.74
Wandin,-37.77,145.42,2008,2008,29,male,1,1.79
Wandin,-37.77,145.42,2008,2008,29,male,1,1.76
Wandin,-37.77,145.42,2008,2008,29,male,1,1.73
Wandin,-37.77,145.42,2008,2008,29,male,1,1.78
Wandin,-37.77,145.42,2008,2008,29,male,1,1.86
Wandin,-37.77,145.42,2008,2008,29,male,1,1.74
Wandin,-37.77,145.42,2008,2008,29,male,1,1.72
Wandin,-37.77,145.42,2008,2008,29,male,1,1.75
Wandin,-37.77,145.42,2008,2008,29,female,2,1.93
Wandin,-37.77,145.42,2008,2008,29,female,2,1.95
Wandin,-37.77,145.42,2008,2008,29,female,2,2.05
Wandin,-37.77,145.42,2008,2008,29,female,2,2.05
Wandin,-37.77,145.42,2008,2008,29,female,2,2.04
Wandin,-37.77,145.42,2008,2008,29,female,2,2.02
Wandin,-37.77,145.42,2008,2008,29,female,2,2.00
Wandin,-37.77,145.42,2008,2008,29,female,2,2.03
Wandin,-37.77,145.42,2008,2008,29,female,2,1.97
Wandin,-37.77,145.42,2008,2008,29,female,2,2.08
Wandin,-37.77,145.42,2008,2008,29,male,2,1.57
Wandin,-37.77,145.42,2008,2008,29,male,2,1.79
Wandin,-37.77,145.42,2008,2008,29,male,2,1.82
Wandin,-37.77,145.42,2008,2008,29,male,2,1.75
Wandin,-37.77,145.42,2008,2008,29,male,2,1.79
Wandin,-37.77,145.42,2008,2008,29,male,2,1.77
Wandin,-37.77,145.42,2008,2008,29,male,2,1.76
Wandin,-37.77,145.42,2008,2008,29,male,2,1.74
Wandin,-37.77,145.42,2008,2008,29,male,2,1.76
Wandin,-37.77,145.42,2008,2008,29,male,2,1.71
Wandin,-37.77,145.42,2008,2008,29,female,3,2.01
Wandin,-37.77,145.42,2008,2008,29,female,3,2.09
Wandin,-37.77,145.42,2008,2008,29,female,3,1.95
Wandin,-37.77,145.42,2008,2008,29,female,3,1.95
Wandin,-37.77,145.42,2008,2008,29,female,3,2.03
Wandin,-37.77,145.42,2008,2008,29,female,3,2.03
Wandin,-37.77,145.42,2008,2008,29,female,3,2.03
Wandin,-37.77,145.42,2008,2008,29,female,3,1.99
Wandin,-37.77,145.42,2008,2008,29,female,3,2.01
Wandin,-37.77,145.42,2008,2008,29,female,3,1.99
Wandin,-37.77,145.42,2008,2008,29,male,3,1.72
Wandin,-37.77,145.42,2008,2008,29,male,3,1.74
Wandin,-37.77,145.42,2008,2008,29,male,3,1.71
Wandin,-37.77,145.42,2008,2008,29,male,3,1.73
Wandin,-37.77,145.42,2008,2008,29,male,3,1.73
Wandin,-37.77,145.42,2008,2008,29,male,3,1.72
Wandin,-37.77,145.42,2008,2008,29,male,3,1.75
Wandin,-37.77,145.42,2008,2008,29,male,3,1.75
Wandin,-37.77,145.42,2008,2008,29,male,3,1.77
Wandin,-37.77,145.42,2008,2008,29,male,3,1.77
Metung,-37.88,147.85,2008,2008,18,female,1,2.50
Metung,-37.88,147.85,2008,2008,18,female,1,2.44
Metung,-37.88,147.85,2008,2008,18,female,1,2.48
Metung,-37.88,147.85,2008,2008,18,female,1,2.47
Metung,-37.88,147.85,2008,2008,18,female,1,2.51
Metung,-37.88,147.85,2008,2008,18,female,1,2.51
Metung,-37.88,147.85,2008,2008,18,female,1,2.49
Metung,-37.88,147.85,2008,2008,18,female,1,2.56
Metung,-37.88,147.85,2008,2008,18,female,1,2.56
Metung,-37.88,147.85,2008,2008,18,female,1,2.42
Metung,-37.88,147.85,2008,2008,18,male,1,2.23
Metung,-37.88,147.85,2008,2008,18,male,1,2.20
Metung,-37.88,147.85,2008,2008,18,male,1,2.27
Metung,-37.88,147.85,2008,2008,18,male,1,2.22
Metung,-37.88,147.85,2008,2008,18,male,1,2.18
Metung,-37.88,147.85,2008,2008,18,male,1,2.22
Metung,-37.88,147.85,2008,2008,18,male,1,2.31
Metung,-37.88,147.85,2008,2008,18,male,1,2.29
Metung,-37.88,147.85,2008,2008,18,male,1,2.25
Metung,-37.88,147.85,2008,2008,18,male,1,2.25
Metung,-37.88,147.85,2008,2008,18,female,3,2.51
Metung,-37.88,147.85,2008,2008,18,female,3,2.45
Metung,-37.88,147.85,2008,2008,18,female,3,2.53
Metung,-37.88,147.85,2008,2008,18,female,3,2.51
Metung,-37.88,147.85,2008,2008,18,female,3,2.54
Metung,-37.88,147.85,2008,2008,18,female,3,2.52
Metung,-37.88,147.85,2008,2008,18,female,3,2.51
Metung,-37.88,147.85,2008,2008,18,female,3,2.50
Metung,-37.88,147.85,2008,2008,18,female,3,2.53
Metung,-37.88,147.85,2008,2008,18,female,3,2.55
Metung,-37.88,147.85,2008,2008,18,male,3,2.37
Metung,-37.88,147.85,2008,2008,18,male,3,2.13
Metung,-37.88,147.85,2008,2008,18,male,3,2.27
Metung,-37.88,147.85,2008,2008,18,male,3,2.29
Metung,-37.88,147.85,2008,2008,18,male,3,2.18
Metung,-37.88,147.85,2008,2008,18,male,3,2.26
Metung,-37.88,147.85,2008,2008,18,male,3,2.20
Metung,-37.88,147.85,2008,2008,18,male,3,2.19
Metung,-37.88,147.85,2008,2008,18,male,3,2.25
Metung,-37.88,147.85,2008,2008,18,male,3,2.15
Metung,-37.88,147.85,2008,2008,25,female,1,2.31
Metung,-37.88,147.85,2008,2008,25,female,1,2.29
Metung,-37.88,147.85,2008,2008,25,female,1,2.18
Metung,-37.88,147.85,2008,2008,25,female,1,2.28
Metung,-37.88,147.85,2008,2008,25,female,1,2.27
Metung,-37.88,147.85,2008,2008,25,female,1,2.19
Metung,-37.88,147.85,2008,2008,25,female,1,2.26
Metung,-37.88,147.85,2008,2008,25,female,1,2.17
Metung,-37.88,147.85,2008,2008,25,female,1,2.23
Metung,-37.88,147.85,2008,2008,25,male,1,2.00
Metung,-37.88,147.85,2008,2008,25,male,1,1.94
Metung,-37.88,147.85,2008,2008,25,male,1,1.97
Metung,-37.88,147.85,2008,2008,25,male,1,1.99
Metung,-37.88,147.85,2008,2008,25,male,1,1.98
Metung,-37.88,147.85,2008,2008,25,male,1,2.03
Metung,-37.88,147.85,2008,2008,25,male,1,2.04
Metung,-37.88,147.85,2008,2008,25,male,1,2.06
Metung,-37.88,147.85,2008,2008,25,male,1,2.00
Metung,-37.88,147.85,2008,2008,25,female,2,2.25
Metung,-37.88,147.85,2008,2008,25,female,2,2.22
Metung,-37.88,147.85,2008,2008,25,female,2,2.25
Metung,-37.88,147.85,2008,2008,25,female,2,2.24
Metung,-37.88,147.85,2008,2008,25,female,2,2.20
Metung,-37.88,147.85,2008,2008,25,female,2,2.24
Metung,-37.88,147.85,2008,2008,25,female,2,2.20
Metung,-37.88,147.85,2008,2008,25,female,2,2.30
Metung,-37.88,147.85,2008,2008,25,female,2,2.25
Metung,-37.88,147.85,2008,2008,25,female,3,2.23
Metung,-37.88,147.85,2008,2008,25,female,3,2.21
Metung,-37.88,147.85,2008,2008,25,female,3,2.21
Metung,-37.88,147.85,2008,2008,25,female,3,2.30
Metung,-37.88,147.85,2008,2008,25,female,3,2.28
Metung,-37.88,147.85,2008,2008,25,female,3,2.34
Metung,-37.88,147.85,2008,2008,25,female,3,2.27
Metung,-37.88,147.85,2008,2008,25,female,3,2.26
Metung,-37.88,147.85,2008,2008,25,female,3,2.34
Metung,-37.88,147.85,2008,2008,25,male,3,1.98
Metung,-37.88,147.85,2008,2008,25,male,3,2.03
Metung,-37.88,147.85,2008,2008,25,male,3,1.96
Metung,-37.88,147.85,2008,2008,25,male,3,1.99
Metung,-37.88,147.85,2008,2008,25,male,3,1.90
Metung,-37.88,147.85,2008,2008,25,male,3,2.01
Metung,-37.88,147.85,2008,2008,25,male,3,1.94
Metung,-37.88,147.85,2008,2008,25,male,3,2.04
Metung,-37.88,147.85,2008,2008,29,female,1,1.98
Metung,-37.88,147.85,2008,2008,29,female,1,2.05
Metung,-37.88,147.85,2008,2008,29,female,1,2.07
Metung,-37.88,147.85,2008,2008,29,female,1,1.93
Metung,-37.88,147.85,2008,2008,29,female,1,1.99
Metung,-37.88,147.85,2008,2008,29,female,1,2.02
Metung,-37.88,147.85,2008,2008,29,female,1,2.00
Metung,-37.88,147.85,2008,2008,29,female,1,2.08
Metung,-37.88,147.85,2008,2008,29,female,1,2.06
Metung,-37.88,147.85,2008,2008,29,male,1,1.75
Metung,-37.88,147.85,2008,2008,29,male,1,1.68
Metung,-37.88,147.85,2008,2008,29,male,1,1.71
Metung,-37.88,147.85,2008,2008,29,male,1,1.84
Metung,-37.88,147.85,2008,2008,29,male,1,1.77
Metung,-37.88,147.85,2008,2008,29,male,1,1.68
Metung,-37.88,147.85,2008,2008,29,male,1,1.73
Metung,-37.88,147.85,2008,2008,29,male,1,1.85
Metung,-37.88,147.85,2008,2008,29,male,1,1.73
Metung,-37.88,147.85,2008,2008,29,male,1,1.69
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.64
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.45
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.55
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.58
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.40
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.53
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.48
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.42
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.50
North_Tasmania,-41.35,147.03,2008,2008,18,female,1,2.56
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.23
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.29
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.17
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.29
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.37
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.34
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.21
North_Tasmania,-41.35,147.03,2008,2008,18,male,1,2.17
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.55
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.48
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.51
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.53
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.52
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.56
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.52
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.62
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.52
North_Tasmania,-41.35,147.03,2008,2008,18,female,2,2.56
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.29
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.22
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.35
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.40
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.30
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.29
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.27
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.31
North_Tasmania,-41.35,147.03,2008,2008,18,male,2,2.28
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.56
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.50
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.58
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.64
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.50
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.58
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.45
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.48
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.52
North_Tasmania,-41.35,147.03,2008,2008,18,female,3,2.59
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.33
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.19
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.33
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.32
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.37
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.32
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.37
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.34
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.32
North_Tasmania,-41.35,147.03,2008,2008,18,male,3,2.35
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.27
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.16
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.26
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.26
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.33
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.23
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.26
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.28
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.23
North_Tasmania,-41.35,147.03,2008,2008,25,female,1,2.26
North_Tasmania,-41.35,147.03,2008,2008,25,male,1,1.99
North_Tasmania,-41.35,147.03,2008,2008,25,male,1,1.96
North_Tasmania,-41.35,147.03,2008,2008,25,male,1,2.07
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.21
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.39
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.32
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.19
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.23
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.23
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.26
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.28
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.34
North_Tasmania,-41.35,147.03,2008,2008,25,female,2,2.30
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,1.99
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,1.95
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.04
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.03
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.05
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.02
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.12
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.05
North_Tasmania,-41.35,147.03,2008,2008,25,male,2,2.05
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.26
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.28
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.23
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.20
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.20
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.28
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.26
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.22
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.33
North_Tasmania,-41.35,147.03,2008,2008,25,female,3,2.30
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,1.91
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.02
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.07
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.03
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,1.95
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.00
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.04
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.04
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.00
North_Tasmania,-41.35,147.03,2008,2008,25,male,3,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.10
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.00
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.03
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,1.96
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,1.98
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.13
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.12
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.10
North_Tasmania,-41.35,147.03,2008,2008,29,female,1,2.02
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,1.78
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,1.78
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,1.77
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,1.81
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,1.66
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,1.75
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,1.69
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,1.79
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,1.74
North_Tasmania,-41.35,147.03,2008,2008,29,male,1,1.72
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.02
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,1.98
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.02
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.05
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.00
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.06
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.12
North_Tasmania,-41.35,147.03,2008,2008,29,female,2,2.08
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,1.84
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,1.84
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,1.81
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,1.78
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,1.78
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,1.75
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,1.78
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,1.84
North_Tasmania,-41.35,147.03,2008,2008,29,male,2,1.79
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,1.97
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.11
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.09
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.11
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.16
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.05
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.01
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.10
North_Tasmania,-41.35,147.03,2008,2008,29,female,3,2.11
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,1.74
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,1.74
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,1.83
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,1.82
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,1.84
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,1.71
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,1.80
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,1.80
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,1.81
North_Tasmania,-41.35,147.03,2008,2008,29,male,3,1.90
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.51
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.53
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.48
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.51
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.53
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.58
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.49
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.48
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.51
South_Tasmania,-42.77,147.57,2008,2008,18,female,1,2.57
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.25
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.32
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.06
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.21
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.26
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.28
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.25
South_Tasmania,-42.77,147.57,2008,2008,18,male,1,2.31
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.61
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.54
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.51
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.48
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.53
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.54
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.62
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.61
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.48
South_Tasmania,-42.77,147.57,2008,2008,18,female,2,2.61
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.36
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.28
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.19
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.30
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.33
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.30
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.25
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.26
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.32
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.29
South_Tasmania,-42.77,147.57,2008,2008,18,male,2,2.26
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.54
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.50
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.47
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.48
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.48
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.54
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.55
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.52
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.55
South_Tasmania,-42.77,147.57,2008,2008,18,female,3,2.50
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.27
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.22
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.27
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.24
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.19
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.26
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.23
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.34
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.25
South_Tasmania,-42.77,147.57,2008,2008,18,male,3,2.22
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.24
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.25
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.14
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.27
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.24
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.25
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.25
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.20
South_Tasmania,-42.77,147.57,2008,2008,25,female,1,2.28
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,2.00
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,1.89
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,1.98
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,1.92
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,1.95
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,1.92
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,1.95
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,2.00
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,1.96
South_Tasmania,-42.77,147.57,2008,2008,25,male,1,1.95
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.21
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.25
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.26
South_Tasmania,-42.77,147.57,2008,2008,25,female,2,2.20
