Population,Latitude,Longitude,Year_start,Year_end,Replicate_vial,Temperature,Sex,Wing_thorax_ratio
South_Tasmania,-43.15,147.12,2008,2008,1,25,female,2.55
South_Tasmania,-43.15,147.12,2008,2008,1,25,female,2.47
South_Tasmania,-43.15,147.12,2008,2008,1,25,female,2.42
South_Tasmania,-43.15,147.12,2008,2008,1,25,female,2.43
South_Tasmania,-43.15,147.12,2008,2008,2,25,female,2.28
South_Tasmania,-43.15,147.12,2008,2008,2,25,female,2.35
South_Tasmania,-43.15,147.12,2008,2008,2,25,female,2.29
South_Tasmania,-43.15,147.12,2008,2008,2,25,female,2.35
South_Tasmania,-43.15,147.12,2008,2008,2,25,female,2.40
South_Tasmania,-43.15,147.12,2008,2008,2,25,female,2.37
South_Tasmania,-43.15,147.12,2008,2008,2,25,female,2.43
South_Tasmania,-43.15,147.12,2008,2008,2,25,female,2.45
South_Tasmania,-43.15,147.12,2008,2008,2,25,female,2.42
South_Tasmania,-43.15,147.12,2008,2008,2,25,female,2.41
South_Tasmania,-43.15,147.12,2008,2008,3,25,female,2.44
South_Tasmania,-43.15,147.12,2008,2008,3,25,female,2.38
South_Tasmania,-43.15,147.12,2008,2008,3,25,female,2.43
South_Tasmania,-43.15,147.12,2008,2008,3,25,female,2.41
South_Tasmania,-43.15,147.12,2008,2008,3,25,female,2.59
South_Tasmania,-43.15,147.12,2008,2008,3,25,female,2.44
South_Tasmania,-43.15,147.12,2008,2008,3,25,female,2.46
South_Tasmania,-43.15,147.12,2008,2008,3,25,female,2.40
South_Tasmania,-43.15,147.12,2008,2008,3,25,female,2.50
South_Tasmania,-43.15,147.12,2008,2008,3,25,female,2.41
Innisfail,-17.52,146.02,2008,2008,1,25,male,2.20
Innisfail,-17.52,146.02,2008,2008,1,25,male,2.14
Innisfail,-17.52,146.02,2008,2008,1,25,male,2.10
Innisfail,-17.52,146.02,2008,2008,1,25,male,2.21
Innisfail,-17.52,146.02,2008,2008,1,25,male,2.33
Innisfail,-17.52,146.02,2008,2008,1,25,male,2.25
Innisfail,-17.52,146.02,2008,2008,1,25,male,2.23
Innisfail,-17.52,146.02,2008,2008,1,25,male,2.17
Innisfail,-17.52,146.02,2008,2008,2,25,male,2.23
Innisfail,-17.52,146.02,2008,2008,2,25,male,2.24
Innisfail,-17.52,146.02,2008,2008,2,25,male,2.25
Innisfail,-17.52,146.02,2008,2008,2,25,male,2.25
Innisfail,-17.52,146.02,2008,2008,2,25,male,2.31
Innisfail,-17.52,146.02,2008,2008,2,25,male,2.33
Innisfail,-17.52,146.02,2008,2008,2,25,male,2.33
Innisfail,-17.52,146.02,2008,2008,2,25,male,2.30
Innisfail,-17.52,146.02,2008,2008,2,25,male,2.39
Innisfail,-17.52,146.02,2008,2008,2,25,male,2.37
Innisfail,-17.52,146.02,2008,2008,3,25,male,2.16
Innisfail,-17.52,146.02,2008,2008,3,25,male,2.25
Innisfail,-17.52,146.02,2008,2008,3,25,male,2.30
Innisfail,-17.52,146.02,2008,2008,3,25,male,2.24
Innisfail,-17.52,146.02,2008,2008,3,25,male,2.25
Innisfail,-17.52,146.02,2008,2008,3,25,male,2.22
Innisfail,-17.52,146.02,2008,2008,3,25,male,2.32
Innisfail,-17.52,146.02,2008,2008,3,25,male,2.25
Innisfail,-17.52,146.02,2008,2008,3,25,male,2.32
Innisfail,-17.52,146.02,2008,2008,3,25,male,2.32
Cardwell,-18.10,145.90,2008,2008,1,25,male,2.27
Cardwell,-18.10,145.90,2008,2008,1,25,male,2.16
Cardwell,-18.10,145.90,2008,2008,1,25,male,2.30
Cardwell,-18.10,145.90,2008,2008,1,25,male,2.30
Cardwell,-18.10,145.90,2008,2008,1,25,male,2.19
Cardwell,-18.10,145.90,2008,2008,1,25,male,2.23
Cardwell,-18.10,145.90,2008,2008,1,25,male,2.23
Cardwell,-18.10,145.90,2008,2008,1,25,male,2.23
Cardwell,-18.10,145.90,2008,2008,1,25,male,2.24
Cardwell,-18.10,145.90,2008,2008,2,25,male,2.08
Cardwell,-18.10,145.90,2008,2008,2,25,male,2.29
Cardwell,-18.10,145.90,2008,2008,2,25,male,2.17
Cardwell,-18.10,145.90,2008,2008,2,25,male,2.27
Cardwell,-18.10,145.90,2008,2008,2,25,male,2.36
Cardwell,-18.10,145.90,2008,2008,2,25,male,2.37
Cardwell,-18.10,145.90,2008,2008,2,25,male,2.47
Cardwell,-18.10,145.90,2008,2008,2,25,male,2.47
Cardwell,-18.10,145.90,2008,2008,2,25,male,2.28
Cardwell,-18.10,145.90,2008,2008,3,25,male,2.29
Cardwell,-18.10,145.90,2008,2008,3,25,male,2.23
Cardwell,-18.10,145.90,2008,2008,3,25,male,2.15
Cardwell,-18.10,145.90,2008,2008,3,25,male,2.22
Cardwell,-18.10,145.90,2008,2008,3,25,male,2.26
Cardwell,-18.10,145.90,2008,2008,3,25,male,2.13
Cardwell,-18.10,145.90,2008,2008,3,25,male,2.21
Cardwell,-18.10,145.90,2008,2008,3,25,male,2.43
Cardwell,-18.10,145.90,2008,2008,3,25,male,2.45
Cardwell,-18.10,145.90,2008,2008,3,25,male,2.24
Bowen,-19.97,148.22,2008,2008,1,25,male,2.02
Bowen,-19.97,148.22,2008,2008,1,25,male,2.17
Bowen,-19.97,148.22,2008,2008,1,25,male,2.17
Bowen,-19.97,148.22,2008,2008,1,25,male,2.23
Bowen,-19.97,148.22,2008,2008,1,25,male,2.24
Bowen,-19.97,148.22,2008,2008,1,25,male,2.23
Bowen,-19.97,148.22,2008,2008,1,25,male,2.22
Bowen,-19.97,148.22,2008,2008,1,25,male,2.23
Bowen,-19.97,148.22,2008,2008,1,25,male,2.26
Bowen,-19.97,148.22,2008,2008,2,25,male,2.05
Bowen,-19.97,148.22,2008,2008,2,25,male,2.17
Bowen,-19.97,148.22,2008,2008,2,25,male,2.22
Bowen,-19.97,148.22,2008,2008,2,25,male,2.23
Bowen,-19.97,148.22,2008,2008,2,25,male,2.16
Bowen,-19.97,148.22,2008,2008,2,25,male,2.25
Bowen,-19.97,148.22,2008,2008,2,25,male,2.27
Bowen,-19.97,148.22,2008,2008,2,25,male,2.20
Bowen,-19.97,148.22,2008,2008,2,25,male,2.13
Bowen,-19.97,148.22,2008,2008,2,25,male,2.33
Bowen,-19.97,148.22,2008,2008,3,25,male,2.21
Bowen,-19.97,148.22,2008,2008,3,25,male,2.28
Bowen,-19.97,148.22,2008,2008,3,25,male,2.28
Bowen,-19.97,148.22,2008,2008,3,25,male,2.38
Bowen,-19.97,148.22,2008,2008,3,25,male,2.25
Bowen,-19.97,148.22,2008,2008,3,25,male,2.31
Bowen,-19.97,148.22,2008,2008,3,25,male,2.31
Bowen,-19.97,148.22,2008,2008,3,25,male,2.32
Bowen,-19.97,148.22,2008,2008,3,25,male,2.25
Bowen,-19.97,148.22,2008,2008,3,25,male,2.33
Eungella,-21.13,148.50,2008,2008,1,25,male,2.16
Eungella,-21.13,148.50,2008,2008,1,25,male,2.05
Eungella,-21.13,148.50,2008,2008,1,25,male,2.20
Eungella,-21.13,148.50,2008,2008,1,25,male,2.16
Eungella,-21.13,148.50,2008,2008,1,25,male,2.14
Eungella,-21.13,148.50,2008,2008,1,25,male,2.24
Eungella,-21.13,148.50,2008,2008,1,25,male,2.21
Eungella,-21.13,148.50,2008,2008,1,25,male,2.05
Eungella,-21.13,148.50,2008,2008,1,25,male,2.24
Eungella,-21.13,148.50,2008,2008,1,25,male,2.22
Eungella,-21.13,148.50,2008,2008,2,25,male,2.20
Eungella,-21.13,148.50,2008,2008,2,25,male,2.26
Eungella,-21.13,148.50,2008,2008,2,25,male,2.25
Eungella,-21.13,148.50,2008,2008,2,25,male,2.22
Eungella,-21.13,148.50,2008,2008,2,25,male,2.30
Eungella,-21.13,148.50,2008,2008,2,25,male,2.40
Eungella,-21.13,148.50,2008,2008,2,25,male,2.37
Eungella,-21.13,148.50,2008,2008,2,25,male,2.43
Eungella,-21.13,148.50,2008,2008,2,25,male,2.35
Eungella,-21.13,148.50,2008,2008,3,25,male,2.18
Eungella,-21.13,148.50,2008,2008,3,25,male,2.28
Eungella,-21.13,148.50,2008,2008,3,25,male,2.24
Eungella,-21.13,148.50,2008,2008,3,25,male,2.38
Eungella,-21.13,148.50,2008,2008,3,25,male,2.37
Eungella,-21.13,148.50,2008,2008,3,25,male,2.42
Eungella,-21.13,148.50,2008,2008,3,25,male,2.24
Eungella,-21.13,148.50,2008,2008,3,25,male,2.30
Eungella,-21.13,148.50,2008,2008,3,25,male,2.33
Eungella,-21.13,148.50,2008,2008,3,25,male,2.34
Rockhampton,-23.40,150.48,2008,2008,1,25,male,2.31
Rockhampton,-23.40,150.48,2008,2008,1,25,male,2.24
Rockhampton,-23.40,150.48,2008,2008,1,25,male,2.17
Rockhampton,-23.40,150.48,2008,2008,1,25,male,2.21
Rockhampton,-23.40,150.48,2008,2008,1,25,male,2.24
Rockhampton,-23.40,150.48,2008,2008,1,25,male,2.27
Rockhampton,-23.40,150.48,2008,2008,1,25,male,2.30
Rockhampton,-23.40,150.48,2008,2008,1,25,male,2.36
Rockhampton,-23.40,150.48,2008,2008,1,25,male,2.47
Rockhampton,-23.40,150.48,2008,2008,1,25,male,2.31
Rockhampton,-23.40,150.48,2008,2008,2,25,male,2.29
Rockhampton,-23.40,150.48,2008,2008,2,25,male,2.33
Rockhampton,-23.40,150.48,2008,2008,2,25,male,2.25
Rockhampton,-23.40,150.48,2008,2008,2,25,male,2.34
Rockhampton,-23.40,150.48,2008,2008,2,25,male,2.36
Rockhampton,-23.40,150.48,2008,2008,2,25,male,2.24
Rockhampton,-23.40,150.48,2008,2008,2,25,male,2.34
Rockhampton,-23.40,150.48,2008,2008,2,25,male,2.26
Rockhampton,-23.40,150.48,2008,2008,2,25,male,2.30
Rockhampton,-23.40,150.48,2008,2008,2,25,male,2.32
Rockhampton,-23.40,150.48,2008,2008,3,25,male,2.15
Rockhampton,-23.40,150.48,2008,2008,3,25,male,2.25
Rockhampton,-23.40,150.48,2008,2008,3,25,male,2.18
Rockhampton,-23.40,150.48,2008,2008,3,25,male,2.18
Rockhampton,-23.40,150.48,2008,2008,3,25,male,2.24
Rockhampton,-23.40,150.48,2008,2008,3,25,male,2.24
Rockhampton,-23.40,150.48,2008,2008,3,25,male,2.24
Rockhampton,-23.40,150.48,2008,2008,3,25,male,2.35
Rockhampton,-23.40,150.48,2008,2008,3,25,male,2.28
Rockhampton,-23.40,150.48,2008,2008,3,25,male,2.34
Maryborough,-25.53,152.68,2008,2008,1,25,male,2.28
Maryborough,-25.53,152.68,2008,2008,1,25,male,2.29
Maryborough,-25.53,152.68,2008,2008,1,25,male,2.40
Maryborough,-25.53,152.68,2008,2008,1,25,male,2.36
Maryborough,-25.53,152.68,2008,2008,1,25,male,2.32
Maryborough,-25.53,152.68,2008,2008,1,25,male,2.28
Maryborough,-25.53,152.68,2008,2008,1,25,male,2.27
Maryborough,-25.53,152.68,2008,2008,1,25,male,2.37
Maryborough,-25.53,152.68,2008,2008,2,25,male,2.25
Maryborough,-25.53,152.68,2008,2008,2,25,male,2.18
Maryborough,-25.53,152.68,2008,2008,2,25,male,2.11
Maryborough,-25.53,152.68,2008,2008,2,25,male,2.22
Maryborough,-25.53,152.68,2008,2008,2,25,male,2.24
Maryborough,-25.53,152.68,2008,2008,2,25,male,2.33
Maryborough,-25.53,152.68,2008,2008,2,25,male,2.21
Maryborough,-25.53,152.68,2008,2008,2,25,male,2.40
Maryborough,-25.53,152.68,2008,2008,2,25,male,2.31
Maryborough,-25.53,152.68,2008,2008,2,25,male,2.32
Maryborough,-25.53,152.68,2008,2008,3,25,male,2.21
Maryborough,-25.53,152.68,2008,2008,3,25,male,2.16
Maryborough,-25.53,152.68,2008,2008,3,25,male,2.26
Maryborough,-25.53,152.68,2008,2008,3,25,male,2.27
Maryborough,-25.53,152.68,2008,2008,3,25,male,2.31
Maryborough,-25.53,152.68,2008,2008,3,25,male,2.27
Maryborough,-25.53,152.68,2008,2008,3,25,male,2.32
Maryborough,-25.53,152.68,2008,2008,3,25,male,2.25
Maryborough,-25.53,152.68,2008,2008,3,25,male,2.33
Maryborough,-25.53,152.68,2008,2008,3,25,male,2.33
Redland_Bay,-27.60,153.30,2008,2008,1,25,male,2.30
Redland_Bay,-27.60,153.30,2008,2008,1,25,male,2.17
Redland_Bay,-27.60,153.30,2008,2008,1,25,male,2.30
Redland_Bay,-27.60,153.30,2008,2008,1,25,male,2.32
Redland_Bay,-27.60,153.30,2008,2008,1,25,male,2.27
Redland_Bay,-27.60,153.30,2008,2008,1,25,male,2.20
Redland_Bay,-27.60,153.30,2008,2008,1,25,male,2.22
Redland_Bay,-27.60,153.30,2008,2008,1,25,male,2.35
Redland_Bay,-27.60,153.30,2008,2008,1,25,male,2.19
Redland_Bay,-27.60,153.30,2008,2008,1,25,male,2.34
Redland_Bay,-27.60,153.30,2008,2008,2,25,male,2.09
Redland_Bay,-27.60,153.30,2008,2008,2,25,male,2.10
Redland_Bay,-27.60,153.30,2008,2008,2,25,male,2.20
Redland_Bay,-27.60,153.30,2008,2008,2,25,male,2.01
Redland_Bay,-27.60,153.30,2008,2008,2,25,male,2.12
Redland_Bay,-27.60,153.30,2008,2008,2,25,male,2.15
Redland_Bay,-27.60,153.30,2008,2008,2,25,male,2.10
Redland_Bay,-27.60,153.30,2008,2008,2,25,male,2.20
Redland_Bay,-27.60,153.30,2008,2008,2,25,male,2.17
Redland_Bay,-27.60,153.30,2008,2008,2,25,male,2.19
Redland_Bay,-27.60,153.30,2008,2008,2,25,male,2.19
Redland_Bay,-27.60,153.30,2008,2008,3,25,male,2.15
Redland_Bay,-27.60,153.30,2008,2008,3,25,male,2.25
Redland_Bay,-27.60,153.30,2008,2008,3,25,male,2.18
Redland_Bay,-27.60,153.30,2008,2008,3,25,male,2.20
Redland_Bay,-27.60,153.30,2008,2008,3,25,male,2.24
Redland_Bay,-27.60,153.30,2008,2008,3,25,male,2.20
Redland_Bay,-27.60,153.30,2008,2008,3,25,male,2.29
Redland_Bay,-27.60,153.30,2008,2008,3,25,male,2.28
Ballina,-28.75,153.52,2008,2008,1,25,male,2.12
Ballina,-28.75,153.52,2008,2008,1,25,male,2.17
Ballina,-28.75,153.52,2008,2008,1,25,male,2.35
Ballina,-28.75,153.52,2008,2008,1,25,male,2.23
Ballina,-28.75,153.52,2008,2008,1,25,male,2.23
Ballina,-28.75,153.52,2008,2008,1,25,male,2.27
Ballina,-28.75,153.52,2008,2008,1,25,male,2.22
Ballina,-28.75,153.52,2008,2008,1,25,male,2.22
Ballina,-28.75,153.52,2008,2008,1,25,male,2.28
Ballina,-28.75,153.52,2008,2008,1,25,male,2.25
Ballina,-28.75,153.52,2008,2008,2,25,male,2.13
Ballina,-28.75,153.52,2008,2008,2,25,male,2.32
Ballina,-28.75,153.52,2008,2008,2,25,male,2.36
Ballina,-28.75,153.52,2008,2008,2,25,male,2.40
Ballina,-28.75,153.52,2008,2008,2,25,male,2.46
Ballina,-28.75,153.52,2008,2008,2,25,male,2.58
Ballina,-28.75,153.52,2008,2008,3,25,male,2.25
Ballina,-28.75,153.52,2008,2008,3,25,male,2.22
Ballina,-28.75,153.52,2008,2008,3,25,male,2.22
Ballina,-28.75,153.52,2008,2008,3,25,male,2.19
Ballina,-28.75,153.52,2008,2008,3,25,male,2.15
Ballina,-28.75,153.52,2008,2008,3,25,male,2.25
Ballina,-28.75,153.52,2008,2008,3,25,male,2.27
Ballina,-28.75,153.52,2008,2008,3,25,male,2.23
Ballina,-28.75,153.52,2008,2008,3,25,male,2.35
Coffs_Harbour,-30.37,153.03,2008,2008,1,25,male,2.20
Coffs_Harbour,-30.37,153.03,2008,2008,1,25,male,2.20
Coffs_Harbour,-30.37,153.03,2008,2008,1,25,male,2.29
Coffs_Harbour,-30.37,153.03,2008,2008,1,25,male,2.29
Coffs_Harbour,-30.37,153.03,2008,2008,1,25,male,2.30
Coffs_Harbour,-30.37,153.03,2008,2008,1,25,male,2.31
Coffs_Harbour,-30.37,153.03,2008,2008,1,25,male,2.24
Coffs_Harbour,-30.37,153.03,2008,2008,1,25,male,2.43
Coffs_Harbour,-30.37,153.03,2008,2008,2,25,male,2.24
Coffs_Harbour,-30.37,153.03,2008,2008,2,25,male,2.33
Coffs_Harbour,-30.37,153.03,2008,2008,2,25,male,2.27
Coffs_Harbour,-30.37,153.03,2008,2008,2,25,male,2.23
Coffs_Harbour,-30.37,153.03,2008,2008,2,25,male,2.30
Coffs_Harbour,-30.37,153.03,2008,2008,2,25,male,2.30
Coffs_Harbour,-30.37,153.03,2008,2008,2,25,male,2.22
Coffs_Harbour,-30.37,153.03,2008,2008,2,25,male,2.32
Coffs_Harbour,-30.37,153.03,2008,2008,2,25,male,2.41
Coffs_Harbour,-30.37,153.03,2008,2008,2,25,male,2.39
Coffs_Harbour,-30.37,153.03,2008,2008,3,25,male,2.13
Coffs_Harbour,-30.37,153.03,2008,2008,3,25,male,2.16
Coffs_Harbour,-30.37,153.03,2008,2008,3,25,male,2.23
Coffs_Harbour,-30.37,153.03,2008,2008,3,25,male,2.29
Coffs_Harbour,-30.37,153.03,2008,2008,3,25,male,2.30
Coffs_Harbour,-30.37,153.03,2008,2008,3,25,male,2.31
Coffs_Harbour,-30.37,153.03,2008,2008,3,25,male,2.32
Coffs_Harbour,-30.37,153.03,2008,2008,3,25,male,2.39
Coffs_Harbour,-30.37,153.03,2008,2008,3,25,male,2.35
Coffs_Harbour,-30.37,153.03,2008,2008,3,25,male,2.29
Port_Macquarie,-31.42,152.87,2008,2008,1,25,male,2.23
Port_Macquarie,-31.42,152.87,2008,2008,1,25,male,2.26
Port_Macquarie,-31.42,152.87,2008,2008,1,25,male,2.35
Port_Macquarie,-31.42,152.87,2008,2008,1,25,male,2.27
Port_Macquarie,-31.42,152.87,2008,2008,1,25,male,2.29
Port_Macquarie,-31.42,152.87,2008,2008,1,25,male,2.39
Port_Macquarie,-31.42,152.87,2008,2008,1,25,male,2.32
Port_Macquarie,-31.42,152.87,2008,2008,1,25,male,2.29
Port_Macquarie,-31.42,152.87,2008,2008,2,25,male,2.25
Port_Macquarie,-31.42,152.87,2008,2008,2,25,male,2.40
Port_Macquarie,-31.42,152.87,2008,2008,2,25,male,2.32
Port_Macquarie,-31.42,152.87,2008,2008,2,25,male,2.31
Port_Macquarie,-31.42,152.87,2008,2008,2,25,male,2.29
Port_Macquarie,-31.42,152.87,2008,2008,2,25,male,2.41
Port_Macquarie,-31.42,152.87,2008,2008,2,25,male,2.51
Port_Macquarie,-31.42,152.87,2008,2008,2,25,male,2.30
Port_Macquarie,-31.42,152.87,2008,2008,2,25,male,2.46
Port_Macquarie,-31.42,152.87,2008,2008,2,25,male,2.28
Port_Macquarie,-31.42,152.87,2008,2008,3,25,male,2.18
Port_Macquarie,-31.42,152.87,2008,2008,3,25,male,2.23
Port_Macquarie,-31.42,152.87,2008,2008,3,25,male,2.24
Port_Macquarie,-31.42,152.87,2008,2008,3,25,male,2.18
Port_Macquarie,-31.42,152.87,2008,2008,3,25,male,2.23
Port_Macquarie,-31.42,152.87,2008,2008,3,25,male,2.22
Port_Macquarie,-31.42,152.87,2008,2008,3,25,male,2.23
Port_Macquarie,-31.42,152.87,2008,2008,3,25,male,2.32
Port_Macquarie,-31.42,152.87,2008,2008,3,25,male,2.33
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.31
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.18
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.24
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.32
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.28
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.42
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.27
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.31
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.46
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.32
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.30
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.30
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.27
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.35
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.46
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.41
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.56
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.37
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.47
Hunter_Valley,-32.77,151.27,2008,2008,2,25,male,2.34
Hunter_Valley,-32.77,151.27,2008,2008,3,25,male,2.33
Hunter_Valley,-32.77,151.27,2008,2008,3,25,male,2.28
Hunter_Valley,-32.77,151.27,2008,2008,3,25,male,2.20
Hunter_Valley,-32.77,151.27,2008,2008,3,25,male,2.31
Hunter_Valley,-32.77,151.27,2008,2008,3,25,male,2.39
Hunter_Valley,-32.77,151.27,2008,2008,3,25,male,2.30
Hunter_Valley,-32.77,151.27,2008,2008,3,25,male,2.34
Hunter_Valley,-32.77,151.27,2008,2008,3,25,male,2.34
Hunter_Valley,-32.77,151.27,2008,2008,3,25,male,2.26
Hunter_Valley,-32.77,151.27,2008,2008,3,25,male,2.45
Gosford,-33.28,151.20,2008,2008,1,25,male,2.04
Gosford,-33.28,151.20,2008,2008,1,25,male,2.22
Gosford,-33.28,151.20,2008,2008,1,25,male,2.38
Gosford,-33.28,151.20,2008,2008,1,25,male,2.22
Gosford,-33.28,151.20,2008,2008,1,25,male,2.24
Gosford,-33.28,151.20,2008,2008,1,25,male,2.28
Gosford,-33.28,151.20,2008,2008,1,25,male,2.58
Gosford,-33.28,151.20,2008,2008,1,25,male,2.39
Gosford,-33.28,151.20,2008,2008,1,25,male,2.37
Gosford,-33.28,151.20,2008,2008,2,25,male,2.30
Gosford,-33.28,151.20,2008,2008,2,25,male,2.26
Gosford,-33.28,151.20,2008,2008,2,25,male,2.24
Gosford,-33.28,151.20,2008,2008,2,25,male,2.27
Gosford,-33.28,151.20,2008,2008,2,25,male,2.32
Gosford,-33.28,151.20,2008,2008,2,25,male,2.36
Gosford,-33.28,151.20,2008,2008,2,25,male,2.28
Gosford,-33.28,151.20,2008,2008,2,25,male,2.39
Gosford,-33.28,151.20,2008,2008,2,25,male,2.34
Gosford,-33.28,151.20,2008,2008,2,25,male,2.36
Gosford,-33.28,151.20,2008,2008,3,25,male,2.30
Gosford,-33.28,151.20,2008,2008,3,25,male,2.23
Gosford,-33.28,151.20,2008,2008,3,25,male,2.32
Gosford,-33.28,151.20,2008,2008,3,25,male,2.46
Gosford,-33.28,151.20,2008,2008,3,25,male,2.26
Gosford,-33.28,151.20,2008,2008,3,25,male,2.46
Gosford,-33.28,151.20,2008,2008,3,25,male,2.37
Gosford,-33.28,151.20,2008,2008,3,25,male,2.41
Gosford,-33.28,151.20,2008,2008,3,25,male,2.33
Gosford,-33.28,151.20,2008,2008,3,25,male,2.34
Crooked_River,-34.73,150.80,2008,2008,1,25,male,2.25
Crooked_River,-34.73,150.80,2008,2008,1,25,male,2.32
Crooked_River,-34.73,150.80,2008,2008,1,25,male,2.37
Crooked_River,-34.73,150.80,2008,2008,1,25,male,2.46
Crooked_River,-34.73,150.80,2008,2008,1,25,male,2.40
Crooked_River,-34.73,150.80,2008,2008,1,25,male,2.33
Crooked_River,-34.73,150.80,2008,2008,1,25,male,2.36
Crooked_River,-34.73,150.80,2008,2008,1,25,male,2.36
Crooked_River,-34.73,150.80,2008,2008,2,25,male,2.29
Crooked_River,-34.73,150.80,2008,2008,2,25,male,2.31
Crooked_River,-34.73,150.80,2008,2008,2,25,male,2.24
Crooked_River,-34.73,150.80,2008,2008,2,25,male,2.26
Crooked_River,-34.73,150.80,2008,2008,2,25,male,2.32
Crooked_River,-34.73,150.80,2008,2008,2,25,male,2.41
Crooked_River,-34.73,150.80,2008,2008,2,25,male,2.33
Crooked_River,-34.73,150.80,2008,2008,2,25,male,2.34
Crooked_River,-34.73,150.80,2008,2008,2,25,male,2.50
Crooked_River,-34.73,150.80,2008,2008,2,25,male,2.39
Crooked_River,-34.73,150.80,2008,2008,3,25,male,2.26
Crooked_River,-34.73,150.80,2008,2008,3,25,male,2.38
Crooked_River,-34.73,150.80,2008,2008,3,25,male,2.27
Crooked_River,-34.73,150.80,2008,2008,3,25,male,2.35
Crooked_River,-34.73,150.80,2008,2008,3,25,male,2.28
Crooked_River,-34.73,150.80,2008,2008,3,25,male,2.32
Crooked_River,-34.73,150.80,2008,2008,3,25,male,2.32
Crooked_River,-34.73,150.80,2008,2008,3,25,male,2.34
Crooked_River,-34.73,150.80,2008,2008,3,25,male,2.45
Tilba_Winery,-36.28,150.10,2008,2008,1,25,male,2.18
Tilba_Winery,-36.28,150.10,2008,2008,1,25,male,2.30
Tilba_Winery,-36.28,150.10,2008,2008,1,25,male,2.35
Tilba_Winery,-36.28,150.10,2008,2008,1,25,male,2.45
Tilba_Winery,-36.28,150.10,2008,2008,1,25,male,2.57
Tilba_Winery,-36.28,150.10,2008,2008,1,25,male,2.29
Tilba_Winery,-36.28,150.10,2008,2008,1,25,male,2.48
Tilba_Winery,-36.28,150.10,2008,2008,1,25,male,2.39
Tilba_Winery,-36.28,150.10,2008,2008,1,25,male,2.49
Tilba_Winery,-36.28,150.10,2008,2008,2,25,male,2.33
Tilba_Winery,-36.28,150.10,2008,2008,2,25,male,2.27
Tilba_Winery,-36.28,150.10,2008,2008,2,25,male,2.23
Tilba_Winery,-36.28,150.10,2008,2008,2,25,male,2.28
Tilba_Winery,-36.28,150.10,2008,2008,2,25,male,2.30
Tilba_Winery,-36.28,150.10,2008,2008,2,25,male,2.29
Tilba_Winery,-36.28,150.10,2008,2008,2,25,male,2.34
Tilba_Winery,-36.28,150.10,2008,2008,2,25,male,2.36
Tilba_Winery,-36.28,150.10,2008,2008,2,25,male,2.29
Tilba_Winery,-36.28,150.10,2008,2008,2,25,male,2.28
Tilba_Winery,-36.28,150.10,2008,2008,3,25,male,2.38
Tilba_Winery,-36.28,150.10,2008,2008,3,25,male,2.29
Tilba_Winery,-36.28,150.10,2008,2008,3,25,male,2.22
Tilba_Winery,-36.28,150.10,2008,2008,3,25,male,2.40
Tilba_Winery,-36.28,150.10,2008,2008,3,25,male,2.32
Tilba_Winery,-36.28,150.10,2008,2008,3,25,male,2.46
Tilba_Winery,-36.28,150.10,2008,2008,3,25,male,2.35
Tilba_Winery,-36.28,150.10,2008,2008,3,25,male,2.55
Pambula,-36.92,149.87,2008,2008,1,25,male,2.33
Pambula,-36.92,149.87,2008,2008,1,25,male,2.30
Pambula,-36.92,149.87,2008,2008,1,25,male,2.36
Pambula,-36.92,149.87,2008,2008,1,25,male,2.47
Pambula,-36.92,149.87,2008,2008,1,25,male,2.37
Pambula,-36.92,149.87,2008,2008,1,25,male,2.33
Pambula,-36.92,149.87,2008,2008,1,25,male,2.43
Pambula,-36.92,149.87,2008,2008,1,25,male,2.39
Pambula,-36.92,149.87,2008,2008,1,25,male,2.31
Pambula,-36.92,149.87,2008,2008,2,25,male,2.14
Pambula,-36.92,149.87,2008,2008,2,25,male,2.30
Pambula,-36.92,149.87,2008,2008,2,25,male,2.24
Pambula,-36.92,149.87,2008,2008,2,25,male,2.11
Pambula,-36.92,149.87,2008,2008,2,25,male,2.26
Pambula,-36.92,149.87,2008,2008,2,25,male,2.29
Pambula,-36.92,149.87,2008,2008,2,25,male,2.30
Pambula,-36.92,149.87,2008,2008,2,25,male,2.36
Pambula,-36.92,149.87,2008,2008,2,25,male,2.17
Pambula,-36.92,149.87,2008,2008,2,25,male,2.35
